LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION DATE
-110.5902417,31.7141517,1,4326,7/19/2017
-110.5902417,31.7141517,1,4326,7/19/2017
-110.5902417,31.7141517,1,4326,7/19/2017
-111.0084182,31.3878879,1,4326,7/19/2017
-110.826769,31.467604,1,4326,7/19/2017
-103.5185921,37.4237552,1,4326,7/19/2017
-107.9753494,32.5910812,1,4326,7/19/2017
-104.1911392,35.4076725,1,4326,7/19/2017
-106.2134492,35.1236378,1,4326,7/19/2017
-103.2571185,29.3349717,1,4326,7/19/2017
-103.5528374,29.1586075,1,4326,7/19/2017
-103.3052802,29.2740836,1,4326,7/19/2017
-103.4033203,29.2366796,1,4326,7/19/2017
-103.4033203,29.2366796,1,4326,7/19/2017
-103.2797,29.2864,1,4326,7/19/2017
-103.2797,29.2864,1,4326,7/19/2017
-103.3414377,29.3341883,1,4326,7/19/2017
-103.3772278,29.23271,1,4326,7/19/2017
-103.3772278,29.23271,1,4326,7/19/2017
-103.3414377,29.3341883,1,4326,7/19/2017
-103.2951844,29.3814879,1,4326,7/19/2017
-103.2571185,29.3349717,1,4326,7/19/2017
-103.649502,30.381335,1,4326,7/19/2017
-103.5528374,29.1586075,1,4326,7/19/2017
-103.2951844,29.3814879,1,4326,7/19/2017
-104.6794083,31.960706,1,4326,7/19/2017
-103.83548,30.54123,1,4326,7/19/2017
-103.83548,30.54123,1,4326,7/19/2017
-101.7471635,33.2583912,1,4326,7/19/2017
-98.6850517,25.6608417,1,4326,7/20/2017
-98.690285,25.6596667,1,4326,7/20/2017
-98.6810817,25.6618233,1,4326,7/20/2017
-98.690285,25.6596667,1,4326,7/20/2017
-98.6810817,25.6618233,1,4326,7/20/2017
-98.6850517,25.6608417,1,4326,7/20/2017
-109.367596,34.523697,1,4326,7/20/2017
-109.367596,34.523697,1,4326,7/20/2017
-109.8243175,32.2298515,1,4326,7/20/2017
-110.3019404,31.9825805,1,4326,7/20/2017
-110.4301383,34.6125171,1,4326,7/20/2017
-110.4301383,34.6125171,1,4326,7/20/2017
-110.8873272,31.769332,1,4326,7/20/2017
-110.7907472,31.611267,1,4326,7/20/2017
-111.0100974,31.5546184,1,4326,7/20/2017
-101.703926,39.886906,1,4326,7/20/2017
-101.683743,39.858016,1,4326,7/20/2017
-104.3976609,32.5548303,1,4326,7/20/2017
-103.3052802,29.2740836,1,4326,7/20/2017
-103.2797,29.2864,1,4326,7/20/2017
-103.2797,29.2864,1,4326,7/20/2017
-103.2571185,29.3349717,1,4326,7/20/2017
-103.2571185,29.3349717,1,4326,7/20/2017
-98.652265,25.6736167,1,4326,7/21/2017
-98.652265,25.6736167,1,4326,7/21/2017
-109.261533,31.3558004,1,4326,7/21/2017
-109.0508306,31.8361028,1,4326,7/21/2017
-109.0508306,31.8361028,1,4326,7/21/2017
-110.0538444,31.9264311,1,4326,7/21/2017
-111.0100974,31.5546184,1,4326,7/21/2017
-111.0100974,31.5546184,1,4326,7/21/2017
-103.25,38.25,1,4326,7/21/2017
-101.76153,39.83094,1,4326,7/21/2017
-102.226662,36.936282,1,4326,7/21/2017
-103.2797,29.2864,1,4326,7/21/2017
-103.2797,29.2864,1,4326,7/21/2017
-103.3763541,29.2145745,1,4326,7/21/2017
-103.649502,30.381335,1,4326,7/21/2017
-103.2571185,29.3349717,1,4326,7/21/2017
-103.2571185,29.3349717,1,4326,7/21/2017
-103.9347249,30.5962706,1,4326,7/21/2017
-109.1242146,31.9214289,1,4326,7/22/2017
-110.0538444,31.9264311,1,4326,7/22/2017
-110.1408997,31.5478992,1,4326,7/22/2017
-113.9043,35.214038,1,4326,7/22/2017
-110.869741,31.782514,1,4326,7/22/2017
-110.869741,31.782514,1,4326,7/22/2017
-110.8876437,31.7805232,1,4326,7/22/2017
-110.8875418,31.7802685,1,4326,7/22/2017
-110.8875418,31.7802685,1,4326,7/22/2017
-110.8876437,31.7805232,1,4326,7/22/2017
-110.8508921,32.5789133,1,4326,7/22/2017
-110.8508921,32.5789133,1,4326,7/22/2017
-111.0100974,31.5546184,1,4326,7/22/2017
-103.0172539,38.0729604,1,4326,7/22/2017
-103.1274605,38.7497994,1,4326,7/22/2017
-104.6569204,38.6246493,1,4326,7/22/2017
-104.6569204,38.6246493,1,4326,7/22/2017
-102.6904106,38.3390307,1,4326,7/22/2017
-103.2444906,38.271543,1,4326,7/22/2017
-104.410716,40.682286,1,4326,7/22/2017
-108.77621,33.130896,1,4326,7/22/2017
-108.943093,32.138737,1,4326,7/22/2017
-108.943093,32.138737,1,4326,7/22/2017
-108.198847,31.875277,1,4326,7/22/2017
-108.198847,31.875277,1,4326,7/22/2017
-106.8736926,34.3918165,1,4326,7/22/2017
-107.117697,34.0425857,1,4326,7/22/2017
-103.6742771,30.3660623,1,4326,7/22/2017
-97.4183462,26.0057269,1,4326,7/22/2017
-97.46521,26.0192259,1,4326,7/22/2017
-99.5034742,30.0769673,1,4326,7/22/2017
-101.7471635,33.2583912,1,4326,7/22/2017
-102.0325184,32.9931416,1,4326,7/22/2017
-109.1242146,31.9214289,1,4326,7/23/2017
-110.386793,32.302788,1,4326,7/23/2017
-110.0538444,31.9264311,1,4326,7/23/2017
-110.1994019,31.5599995,1,4326,7/23/2017
-110.1994019,31.5599995,1,4326,7/23/2017
-110.1408997,31.5478992,1,4326,7/23/2017
-110.1994019,31.5599995,1,4326,7/23/2017
-110.1994019,31.5599995,1,4326,7/23/2017
-110.1408997,31.5478992,1,4326,7/23/2017
-110.1408997,31.5478992,1,4326,7/23/2017
-110.1408997,31.5478992,1,4326,7/23/2017
-109.319963,32.851485,1,4326,7/23/2017
-109.17265,33.000168,1,4326,7/23/2017
-110.8863696,31.7835694,1,4326,7/23/2017
-110.8863696,31.7835694,1,4326,7/23/2017
-110.51038,31.59073,1,4326,7/23/2017
-110.5224663,31.7051545,1,4326,7/23/2017
-110.827886,31.46753,1,4326,7/23/2017
-110.5224663,31.7051545,1,4326,7/23/2017
-110.827886,31.46753,1,4326,7/23/2017
-102.3134744,37.1491252,1,4326,7/23/2017
-102.3134744,37.1491252,1,4326,7/23/2017
-104.3907487,40.6832416,1,4326,7/23/2017
-107.717557,34.1201496,1,4326,7/23/2017
-108.8020451,33.1338765,1,4326,7/23/2017
-109.048925,31.878677,1,4326,7/23/2017
-107.7159852,34.1198956,1,4326,7/23/2017
-102.13632,36.936718,1,4326,7/23/2017
-102.154411,36.893071,1,4326,7/23/2017
-102.104364,36.878477,1,4326,7/23/2017
-102.190488,36.89296,1,4326,7/23/2017
-97.46521,26.0192259,1,4326,7/23/2017
-103.9113522,30.8057728,1,4326,7/23/2017
-104.0970039,30.6173798,1,4326,7/23/2017
-104.0970039,30.6173798,1,4326,7/23/2017
-104.0970039,30.6173798,1,4326,7/23/2017
-101.6313028,33.0511458,1,4326,7/23/2017
-102.9260026,30.5597392,1,4326,7/23/2017
-99.4944084,27.4994356,1,4326,7/23/2017
-109.0883046,31.894642,1,4326,7/24/2017
-110.255917,31.530761,1,4326,7/24/2017
-110.255917,31.530761,1,4326,7/24/2017
-110.255917,31.530761,1,4326,7/24/2017
-110.8697426,31.7824841,1,4326,7/24/2017
-110.6616783,31.7726703,1,4326,7/24/2017
-110.8697426,31.7824841,1,4326,7/24/2017
-110.6616783,31.7726703,1,4326,7/24/2017
-110.6616783,31.7726703,1,4326,7/24/2017
-110.889895,31.762779,1,4326,7/24/2017
-110.9143853,31.8156935,1,4326,7/24/2017
-110.8873272,31.769332,1,4326,7/24/2017
-110.8873272,31.769332,1,4326,7/24/2017
-110.9143853,31.8156935,1,4326,7/24/2017
-110.8621198,31.7741936,1,4326,7/24/2017
-110.8458804,31.7633436,1,4326,7/24/2017
-110.8458804,31.7633436,1,4326,7/24/2017
-111.52307,31.682702,1,4326,7/24/2017
-110.8863696,31.7835694,1,4326,7/24/2017
-110.8621198,31.7741936,1,4326,7/24/2017
-110.8621198,31.7741936,1,4326,7/24/2017
-110.6616783,31.7726703,1,4326,7/24/2017
-111.0100974,31.5546184,1,4326,7/24/2017
-111.0100974,31.5546184,1,4326,7/24/2017
-104.8680639,39.8209707,1,4326,7/24/2017
-103.0019125,37.1476823,1,4326,7/24/2017
-103.0019125,37.1476823,1,4326,7/24/2017
-102.9518727,37.1489638,1,4326,7/24/2017
-102.9518727,37.1489638,1,4326,7/24/2017
-99.1333396,37.450722,1,4326,7/24/2017
-104.3968358,32.5647702,1,4326,7/24/2017
-102.335063,36.863668,1,4326,7/24/2017
-102.307536,36.892718,1,4326,7/24/2017
-102.298803,36.849274,1,4326,7/24/2017
-102.046179,36.892906,1,4326,7/24/2017
-102.244639,36.878263,1,4326,7/24/2017
-102.298803,36.849274,1,4326,7/24/2017
-97.4183462,26.0057269,1,4326,7/24/2017
-109.1242146,31.9214289,1,4326,7/25/2017
-109.0595016,31.8145008,1,4326,7/25/2017
-109.0595016,31.8145008,1,4326,7/25/2017
-109.0595016,31.8145008,1,4326,7/25/2017
-109.0595016,31.8145008,1,4326,7/25/2017
-109.1408005,31.9136009,1,4326,7/25/2017
-110.413501,34.599537,1,4326,7/25/2017
-111.1655209,31.610962,1,4326,7/25/2017
-110.7843594,31.7978005,1,4326,7/25/2017
-111.5062,31.572,1,4326,7/25/2017
-111.1657003,31.6055178,1,4326,7/25/2017
-111.1657003,31.6055178,1,4326,7/25/2017
-110.7868486,31.7974086,1,4326,7/25/2017
-110.8621198,31.7741936,1,4326,7/25/2017
-110.8863696,31.7835694,1,4326,7/25/2017
-110.8621198,31.7741936,1,4326,7/25/2017
-111.0495987,31.5683002,1,4326,7/25/2017
-110.8543,31.3769,1,4326,7/25/2017
-111.1515999,31.6255125,1,4326,7/25/2017
-111.0495987,31.5683002,1,4326,7/25/2017
-110.8543,31.3769,1,4326,7/25/2017
-111.0495987,31.5683002,1,4326,7/25/2017
-110.8543,31.3769,1,4326,7/25/2017
-110.8543,31.3769,1,4326,7/25/2017
-111.2382513,31.4180254,1,4326,7/25/2017
-110.934633,31.698624,1,4326,7/25/2017
-111.2382513,31.4180254,1,4326,7/25/2017
-111.0100974,31.5546184,1,4326,7/25/2017
-111.2881994,31.5165812,1,4326,7/25/2017
-111.1515999,31.6255125,1,4326,7/25/2017
-111.0495987,31.5683002,1,4326,7/25/2017
-103.3488894,34.2572349,1,4326,7/25/2017
-97.351773,26.184608,1,4326,7/25/2017
-104.3928616,30.5243494,1,4326,7/25/2017
-104.0970039,30.6173798,1,4326,7/25/2017
-104.0970039,30.6173798,1,4326,7/25/2017
-104.0970039,30.6173798,1,4326,7/25/2017
-101.6313028,33.0511458,1,4326,7/25/2017
-101.579652,33.0483805,1,4326,7/25/2017
-97.4975252,26.5038367,1,4326,7/25/2017
-97.4975252,26.5038367,1,4326,7/25/2017
-97.4975252,26.5038367,1,4326,7/25/2017
-110.3763556,32.29094,1,4326,7/26/2017
-110.1076526,31.4384285,1,4326,7/26/2017
-110.1408997,31.5478992,1,4326,7/26/2017
-110.8863696,31.7835694,1,4326,7/26/2017
-110.8863696,31.7835694,1,4326,7/26/2017
-110.8863696,31.7835694,1,4326,7/26/2017
-110.8863696,31.7835694,1,4326,7/26/2017
-110.9699177,31.8995622,1,4326,7/26/2017
-111.1194771,31.6254754,1,4326,7/26/2017
-102.1286497,39.1786145,1,4326,7/26/2017
-99.6946588,35.8973054,1,4326,7/26/2017
-104.033843,30.657554,1,4326,7/26/2017
-101.8910909,33.621338,1,4326,7/26/2017
-101.9416219,31.11564,1,4326,7/26/2017
-101.8897303,31.1107757,1,4326,7/26/2017
-101.9692201,31.1885265,1,4326,7/26/2017
-100.011512,29.417412,1,4326,7/26/2017
-109.0883046,31.894642,1,4326,7/27/2017
-109.508758,31.5918899,1,4326,7/27/2017
-110.1067829,31.4088134,1,4326,7/27/2017
-109.0595016,31.8145008,1,4326,7/27/2017
-109.0595016,31.8145008,1,4326,7/27/2017
-109.1408005,31.9136009,1,4326,7/27/2017
-110.6616783,31.7726703,1,4326,7/27/2017
-110.6616783,31.7726703,1,4326,7/27/2017
-110.881319,31.7847276,1,4326,7/27/2017
-110.881319,31.7847276,1,4326,7/27/2017
-110.962738,31.759538,1,4326,7/27/2017
-110.8745384,31.7771396,1,4326,7/27/2017
-110.8745384,31.7771396,1,4326,7/27/2017
-110.54278,31.718858,1,4326,7/27/2017
-103.5080621,38.7163247,1,4326,7/27/2017
-109.043684,31.8527003,1,4326,7/27/2017
-101.9085878,31.0667213,1,4326,7/27/2017
-104.276313,30.546578,1,4326,7/27/2017
-101.9673761,31.1534651,1,4326,7/27/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.0595016,31.8145008,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.8243175,32.2298515,1,4326,7/28/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.0883046,31.894642,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.108916,31.907274,1,4326,7/28/2017
-109.1186829,31.9167763,1,4326,7/28/2017
-109.1186829,31.9167763,1,4326,7/28/2017
-113.995837,35.275768,1,4326,7/28/2017
-111.5097713,31.566104,1,4326,7/28/2017
-111.5097713,31.566104,1,4326,7/28/2017
-111.5059251,31.5718492,1,4326,7/28/2017
-111.5059251,31.5718492,1,4326,7/28/2017
-110.619888,31.761984,1,4326,7/28/2017
-110.951089,31.74275,1,4326,7/28/2017
-111.5203952,31.5831576,1,4326,7/28/2017
-110.619888,31.761984,1,4326,7/28/2017
-110.951089,31.74275,1,4326,7/28/2017
-111.5203952,31.5831576,1,4326,7/28/2017
-110.560841,31.589874,1,4326,7/28/2017
-110.560841,31.589874,1,4326,7/28/2017
-110.560841,31.589874,1,4326,7/28/2017
-110.560841,31.589874,1,4326,7/28/2017
-111.0472888,31.5694771,1,4326,7/28/2017
-111.0472888,31.5694771,1,4326,7/28/2017
-112.3557186,34.6326429,1,4326,7/28/2017
-104.69367,38.743519,1,4326,7/28/2017
-104.3989669,32.5649063,1,4326,7/28/2017
-104.3968182,32.5762771,1,4326,7/28/2017
-108.215885,32.651477,1,4326,7/28/2017
-108.801685,33.133992,1,4326,7/28/2017
-108.1437613,32.550953,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.048935,31.835531,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-109.0431897,31.8707404,1,4326,7/28/2017
-102.905642,33.92254,1,4326,7/28/2017
-106.4480838,31.9034838,1,4326,7/28/2017
-106.4480838,31.9034838,1,4326,7/28/2017
-106.4480838,31.9034838,1,4326,7/28/2017
-105.8299255,31.8256952,1,4326,7/28/2017
-105.1784169,31.9080939,1,4326,7/28/2017
-109.0595016,31.8145008,1,4326,7/29/2017
-109.0595016,31.8145008,1,4326,7/29/2017
-110.0538444,31.9264311,1,4326,7/29/2017
-109.0595016,31.8145008,1,4326,7/29/2017
-110.1994019,31.5599995,1,4326,7/29/2017
-110.1994019,31.5599995,1,4326,7/29/2017
-110.1994019,31.5599995,1,4326,7/29/2017
-110.1994019,31.5599995,1,4326,7/29/2017
-110.1408997,31.5478992,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-110.6616783,31.7726703,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-110.8873272,31.769332,1,4326,7/29/2017
-110.8873272,31.769332,1,4326,7/29/2017
-110.880597,31.792063,1,4326,7/29/2017
-110.880597,31.792063,1,4326,7/29/2017
-110.8621198,31.7741936,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-111.3244,31.572,1,4326,7/29/2017
-111.087,31.401,1,4326,7/29/2017
-110.5902417,31.7141517,1,4326,7/29/2017
-112.3655918,34.6062709,1,4326,7/29/2017
-105.0690579,38.4467112,1,4326,7/29/2017
-105.0690579,38.4467112,1,4326,7/29/2017
-105.0710964,38.3527294,1,4326,7/29/2017
-105.0710964,38.3527294,1,4326,7/29/2017
-102.5402069,37.9274092,1,4326,7/29/2017
-104.245697,32.4940414,1,4326,7/29/2017
-104.1522789,36.0488214,1,4326,7/29/2017
-104.1522789,36.0488214,1,4326,7/29/2017
-104.3140268,35.9049288,1,4326,7/29/2017
-104.3140268,35.9049288,1,4326,7/29/2017
-109.0381908,31.9293738,1,4326,7/29/2017
-97.3647237,26.234302,1,4326,7/29/2017
-97.3647237,26.234302,1,4326,7/29/2017
-104.870697,31.9001007,1,4326,7/29/2017
-104.8475075,31.4264659,1,4326,7/29/2017
-98.0584717,26.5332512,1,4326,7/29/2017
-98.1325436,26.2887402,1,4326,7/29/2017
-98.0584717,26.5332512,1,4326,7/29/2017
-98.0584717,26.5332512,1,4326,7/29/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-110.0594044,31.3869812,1,4326,7/30/2017
-109.8243175,32.2298515,1,4326,7/30/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-109.8243175,32.2298515,1,4326,7/30/2017
-109.8243175,32.2298515,1,4326,7/30/2017
-109.8243175,32.2298515,1,4326,7/30/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-109.0508306,31.8361028,1,4326,7/30/2017
-109.0508306,31.8361028,1,4326,7/30/2017
-110.0538444,31.9264311,1,4326,7/30/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-109.0595016,31.8145008,1,4326,7/30/2017
-110.1994019,31.5599995,1,4326,7/30/2017
-109.233526,31.67267,1,4326,7/30/2017
-109.233526,31.67267,1,4326,7/30/2017
-110.1994019,31.5599995,1,4326,7/30/2017
-110.1994019,31.5599995,1,4326,7/30/2017
-110.1994019,31.5599995,1,4326,7/30/2017
-109.233526,31.67267,1,4326,7/30/2017
-109.233526,31.67267,1,4326,7/30/2017
-112.318805,34.990863,1,4326,7/30/2017
-110.886147,31.739938,1,4326,7/30/2017
-110.8873272,31.769332,1,4326,7/30/2017
-110.8873272,31.769332,1,4326,7/30/2017
-110.8873272,31.769332,1,4326,7/30/2017
-110.88725,31.761711,1,4326,7/30/2017
-110.9143853,31.8156935,1,4326,7/30/2017
-110.9143853,31.8156935,1,4326,7/30/2017
-110.88725,31.761711,1,4326,7/30/2017
-110.8873272,31.769332,1,4326,7/30/2017
-110.8458804,31.7633436,1,4326,7/30/2017
-111.038475,31.7453944,1,4326,7/30/2017
-111.038475,31.7453944,1,4326,7/30/2017
-110.8458804,31.7633436,1,4326,7/30/2017
-110.6616783,31.7726703,1,4326,7/30/2017
-110.9987149,31.8211866,1,4326,7/30/2017
-110.9987149,31.8211866,1,4326,7/30/2017
-110.9986328,31.82105,1,4326,7/30/2017
-111.0372305,31.74596,1,4326,7/30/2017
-110.622229,31.717074,1,4326,7/30/2017
-110.622229,31.717074,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-111.0472888,31.5694771,1,4326,7/30/2017
-110.947558,31.365648,1,4326,7/30/2017
-111.0472888,31.5694771,1,4326,7/30/2017
-110.824408,31.464701,1,4326,7/30/2017
-104.4710999,32.1091003,1,4326,7/30/2017
-108.3308655,31.9194461,1,4326,7/30/2017
-103.7120895,35.6140709,1,4326,7/30/2017
-103.7120895,35.6140709,1,4326,7/30/2017
-103.796605,35.69536,1,4326,7/30/2017
-104.267762,36.080026,1,4326,7/30/2017
-103.796605,35.69536,1,4326,7/30/2017
-104.267762,36.080026,1,4326,7/30/2017
-109.036052,31.958738,1,4326,7/30/2017
-109.036052,31.958738,1,4326,7/30/2017
-109.0351,31.87029,1,4326,7/30/2017
-109.0351,31.87029,1,4326,7/30/2017
-109.036052,31.958738,1,4326,7/30/2017
-109.036052,31.958738,1,4326,7/30/2017
-109.043684,31.8527003,1,4326,7/30/2017
-109.043684,31.8527003,1,4326,7/30/2017
-109.046262,31.833753,1,4326,7/30/2017
-106.6550569,33.8235656,1,4326,7/30/2017
-103.48764,36.953966,1,4326,7/30/2017
-103.268135,36.97158,1,4326,7/30/2017
-98.1447983,36.7481995,1,4326,7/30/2017
-102.8773284,36.8354278,1,4326,7/30/2017
-102.8821564,36.850766,1,4326,7/30/2017
-101.1062965,33.4817573,1,4326,7/30/2017
-104.826972,31.319696,1,4326,7/30/2017
-101.8400002,34.0501704,1,4326,7/30/2017
-109.261533,31.3558004,1,4326,7/31/2017
-109.1242146,31.9214289,1,4326,7/31/2017
-109.0508306,31.8361028,1,4326,7/31/2017
-109.0508306,31.8361028,1,4326,7/31/2017
-109.8243175,32.2298515,1,4326,7/31/2017
-110.400703,31.69176,1,4326,7/31/2017
-109.261533,31.3558004,1,4326,7/31/2017
-110.188255,31.554982,1,4326,7/31/2017
-110.1408997,31.5478992,1,4326,7/31/2017
-109.9268281,32.585585,1,4326,7/31/2017
-110.9293064,32.4186422,1,4326,7/31/2017
-111.1194771,31.6254754,1,4326,7/31/2017
-110.655443,31.705291,1,4326,7/31/2017
-111.9417,34.7206,1,4326,7/31/2017
-104.497057,38.766331,1,4326,7/31/2017
-104.497057,38.766331,1,4326,7/31/2017
-104.5175743,38.7517718,1,4326,7/31/2017
-104.5175743,38.7517718,1,4326,7/31/2017
-106.743239,32.3323133,1,4326,7/31/2017
-104.4704752,32.0953293,1,4326,7/31/2017
-108.610062,32.8328388,1,4326,7/31/2017
-108.610062,32.8328388,1,4326,7/31/2017
-108.586243,32.866256,1,4326,7/31/2017
-107.9753494,32.5910812,1,4326,7/31/2017
-107.9753494,32.5910812,1,4326,7/31/2017
-108.586243,32.866256,1,4326,7/31/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-110.0538444,31.9264311,1,4326,8/1/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-109.8243175,32.2298515,1,4326,8/1/2017
-110.1408997,31.5478992,1,4326,8/1/2017
-109.7200191,31.5614979,1,4326,8/1/2017
-110.1408997,31.5478992,1,4326,8/1/2017
-109.7200191,31.5614979,1,4326,8/1/2017
-110.1408997,31.5478992,1,4326,8/1/2017
-110.1408997,31.5478992,1,4326,8/1/2017
-111.3244,31.572,1,4326,8/1/2017
-111.5062,31.572,1,4326,8/1/2017
-110.8873272,31.769332,1,4326,8/1/2017
-110.8748066,31.780847,1,4326,8/1/2017
-111.4347992,31.6618004,1,4326,8/1/2017
-111.4347992,31.6618004,1,4326,8/1/2017
-110.576427,32.2806153,1,4326,8/1/2017
-110.5764377,32.2813458,1,4326,8/1/2017
-110.7262781,32.2206878,1,4326,8/1/2017
-111.28054,31.50456,1,4326,8/1/2017
-111.28054,31.50456,1,4326,8/1/2017
-111.2382513,31.4180254,1,4326,8/1/2017
-110.941082,31.6714585,1,4326,8/1/2017
-111.2382513,31.4180254,1,4326,8/1/2017
-110.941082,31.6714585,1,4326,8/1/2017
-111.2382513,31.4180254,1,4326,8/1/2017
-111.0100974,31.5546184,1,4326,8/1/2017
-112.3655918,34.6062709,1,4326,8/1/2017
-109.0381908,31.9293738,1,4326,8/1/2017
-109.043684,31.8527003,1,4326,8/1/2017
-109.043684,31.8527003,1,4326,8/1/2017
-107.611738,34.068447,1,4326,8/1/2017
-102.266664,34.50913,1,4326,8/1/2017
-102.39172,34.532693,1,4326,8/1/2017
-98.0463192,26.5127827,1,4326,8/1/2017
-98.6809022,30.9627136,1,4326,8/1/2017
-98.6809022,30.9627136,1,4326,8/1/2017
-110.35021,31.6924,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.261533,31.3558004,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.8243175,32.2298515,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-109.8243175,32.2298515,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/2/2017
-110.2463329,31.5640289,1,4326,8/2/2017
-110.2463329,31.5640289,1,4326,8/2/2017
-110.2463329,31.5640289,1,4326,8/2/2017
-109.7200191,31.5614979,1,4326,8/2/2017
-110.2963,31.985,1,4326,8/2/2017
-110.349489,31.748703,1,4326,8/2/2017
-109.9888164,32.5870308,1,4326,8/2/2017
-109.9888164,32.5870308,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.866068,31.786658,1,4326,8/2/2017
-110.887657,31.78039,1,4326,8/2/2017
-110.887657,31.78039,1,4326,8/2/2017
-110.887657,31.78039,1,4326,8/2/2017
-110.887657,31.78039,1,4326,8/2/2017
-110.887657,31.78039,1,4326,8/2/2017
-110.8458804,31.7633436,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8459763,31.7635622,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8458804,31.7633436,1,4326,8/2/2017
-110.8458804,31.7633436,1,4326,8/2/2017
-110.8458804,31.7633436,1,4326,8/2/2017
-110.8458804,31.7633436,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.8621198,31.7741936,1,4326,8/2/2017
-110.9900558,31.4920438,1,4326,8/2/2017
-110.5902417,31.7141517,1,4326,8/2/2017
-110.5902417,31.7141517,1,4326,8/2/2017
-111.0045656,31.40587,1,4326,8/2/2017
-111.0084236,31.3875673,1,4326,8/2/2017
-110.5902417,31.7141517,1,4326,8/2/2017
-111.0084182,31.3878879,1,4326,8/2/2017
-112.0549529,34.2535547,1,4326,8/2/2017
-103.6357069,30.3575455,1,4326,8/2/2017
-104.033843,30.657554,1,4326,8/2/2017
-109.0508306,31.8361028,1,4326,8/3/2017
-109.0508306,31.8361028,1,4326,8/3/2017
-110.3373134,31.4798154,1,4326,8/3/2017
-110.1067829,31.4088134,1,4326,8/3/2017
-109.9850906,32.3402295,1,4326,8/3/2017
-110.2253795,31.4111941,1,4326,8/3/2017
-110.3373134,31.4798154,1,4326,8/3/2017
-110.9646209,33.7418522,1,4326,8/3/2017
-110.401062,34.588894,1,4326,8/3/2017
-110.401062,34.588894,1,4326,8/3/2017
-111.3244,31.572,1,4326,8/3/2017
-110.9143853,31.8156935,1,4326,8/3/2017
-110.9143853,31.8156935,1,4326,8/3/2017
-110.8863696,31.7835694,1,4326,8/3/2017
